	docid	src	tgt	score
3319	114DEB1433AFB7FA793F45AD06229EB261E90F0E	Une évaluation formelle donne un taux de succés de plus de 94% pour ces heuristiques.	A formal evaluation of these heuristics is presented, showing a success rate of over 94%.	0.84619140625
3320	114DEB1433AFB7FA793F45AD06229EB261E90F0E	Les avantages et inconvénients de ce traitement sont discutés et des suggestions sont faites pour de futures recherches dans ce domaine.	A final discussion outlines the advantages and disadvantages of such a treatment, and suggests lines of future research.	0.8017578125
3321	EF1D8EE8F01F5FAE157E817E0B41406A6C70366C	Nous décrivons dans cet article un réseau de microphones destiné à l'enregistrement de la parole dans une voiture (cette étude a été réalisée dans le cadre du projet ESPRIT ARS “adverse environment recognition of speech”). Le réseau est conçu pour un radio-téléphone mains-libres, et sert de point d'entrée pour un système de reconnaissance automatique de la parole.	This paper describes a microphone array for speech recording in car environments. The array is designed for hands-free radiotelephone, and is also used as a front-end for an automatic speech recognition system (this study has been realised within the european ESPRIT project ARS “adverse environment recognition of speech”).	0.60009765625
3322	EF1D8EE8F01F5FAE157E817E0B41406A6C70366C	Nous commencerons par résumer les techniques de formation de voie adaptive que nous avons utilisées.	We first summarise the adaptive beamforming techniques that we have used.	0.81298828125
3323	EF1D8EE8F01F5FAE157E817E0B41406A6C70366C	Nous présenterons ensuite plusieurs aspects de l'implantation de ce réseau (configuration, conception de la formation de voie fixe, adaptation, réduction de la complexité).	We then describe several aspects of the implementation of the array (configuration, design of fixed beamformers, adaptation, complexity reduction).	0.77099609375
3324	EF1D8EE8F01F5FAE157E817E0B41406A6C70366C	Dans la dernière section, nous évaluons les performances du réseau.	In the last section, we evaluate the performance of the array.	0.8837890625
3325	EF1D8EE8F01F5FAE157E817E0B41406A6C70366C	Deux mesures sont utilisées, l'une est le rapport signal sur bruit, l'autre est le score obtenu par un système de reconnaissance de mots isolés.	Two measures of performance have been retained, one is the signal-to-noise ratio, and the other is the score obtained with the speech recognition system.	0.71044921875
3326	27589CCCC9DA88B29BCA5D8F080C5EF4C40F6125	Le diagnostic précoce est le moyen le plus efficace de lutte contre le cancer.	Early diagnosis is the most efficient way to struggle against cancer.	0.88330078125
3327	27589CCCC9DA88B29BCA5D8F080C5EF4C40F6125	Parmi toutes les techniques possibles, les méthodes optiques (photodiagnostic du proche UV au proche IR) présentent des caractéristiques importantes recherchées par les médecins: grande sensibilité, radiations non ionisantes et mesures atraumatiques.	Among all the existing techniques, optical methods (photodiagnosis from NUV to NIR) show important characteristics required by the physicians : high sensitivity non-ionising radiations and non-traumatic measurements.	0.7724609375
3328	27589CCCC9DA88B29BCA5D8F080C5EF4C40F6125	Elles sont particulièrement bien adaptées à la détection des cancers des organes creux, par nature superficiels et difficilement décelables en endoscopie classique.	They are particularly well suited to the detection of cancers in hollow organs, that are usually superficial and hardly visible with classical endoscopy.	0.68310546875
3329	27589CCCC9DA88B29BCA5D8F080C5EF4C40F6125	Cet article décrit une approche méthodologique fondée sur l’exploitation de l’autofluorescence tissulaire, applicable en endoscopie clinique, et conduisant à l’élaboration d’indicateurs diagnostiques issus des paramètres spectraux.	This paper describes a methodological approach based on the use of tissue autofluorescence, applicable in clinical endoscopy, and leading to the definition of diagnosis indicators from the spectral parameters.	0.873046875
3330	27589CCCC9DA88B29BCA5D8F080C5EF4C40F6125	Après un état de l’art sur les méthodes spectroscopiques (LIFS) et d’imagerie endoscopique d’autofluorescence, nous montrons l’efficacité de la LIFS fibrée en terme de sensibilité et de spécificité pour le diagnostic de lésions cancéreuses de l’œsophage (étude clinique sur 25 patients).	Following a state-of-the-art on autofluorescence spectroscopic (LIFS) and endoscopic imaging methods, we present the efficiency of fibered LIFS in terms of sensitivity and specificity for the diagnosis of esophagus cancerous lesions (clinical study over 25 patients).	0.6630859375
3331	27589CCCC9DA88B29BCA5D8F080C5EF4C40F6125	Nous présentons ensuite les caractéristiques technologiques et le calibrage du prototype d’imageur endoscopique d’autofluorescence développé.	We then present the technological characteristics of an autofluorescence endoscopic imaging prototype developed in our labs as well as its calibration.	0.82421875
3332	27589CCCC9DA88B29BCA5D8F080C5EF4C40F6125	Une seconde partie traite du pré-traitement, du recalage et du mosaïquage des images endoscopiques appliqués à la construction automatique d’une image panoramique (cartographie) à partir de séquences vidéos des zones explorées de l’organe.	A second part is devoted to endoscopic image registration and mosaicing and to optics aberration correction in perspective of the automatic construction of a panoramic image (cartography) of the organ’s explored areas.	0.701171875
3333	27589CCCC9DA88B29BCA5D8F080C5EF4C40F6125	Finalement, en exploitant les informations de fluorescence fournies par l’imageur, la faisabilité d’une superposition des informations spatiale et spectrale est validée sur fantôme.	Finally, exploiting the fluorescence data provided by the imager, the feasibility of the superimposition of spatial and spectral information is validated with a phantom.	0.80859375
3334	0B310379E63C51F060B00A81B2A58BD1D5C9DED8	La recherche des images par le contenu dans des grandes bases généralistes d’images est une tâche fastidieuse vu le taux d’hétérogénéité assez élevé même au sein d’une seule classe de la base ainsi que la grande dimension de l’espace des descripteurs relatifs aux images.	Content-based image retrieval in large image data sets is a tiresome task considering the high rate of heterogeneity even within the same class as well as the high dimensionality of the descriptors space.	0.79541015625
3335	0B310379E63C51F060B00A81B2A58BD1D5C9DED8	Pour cela, nous proposons de guider la recherche par des descripteurs de bas-niveau de taille réduite à base de sous-bandes d’ondelettes relatives aux régions les plus significatives dans chaque image après une phase de segmentation floue.	For that, we propose to guide the research by low level descriptors of reduced size based on sub-bands of wavelet relating to the most significant regions in each image after a fuzzy segmentation step.	0.7451171875
3336	0B310379E63C51F060B00A81B2A58BD1D5C9DED8	De plus, nous proposons une technique de bouclage de pertinence négatif sur les poids relatifs aux régions.	Moreover, we propose a negative relevance feedback technique based on region weights.	0.74169921875
3337	0B310379E63C51F060B00A81B2A58BD1D5C9DED8	Les expérimentations et l’étude comparative avec des approches similaires prouvent la robustesse de l’approche proposée en termes d’apport sémantique offert par l’utilisation des sous-bandes d’ondelettes ainsi que par le bouclage de pertinence négatif.	Experiments and comparative study with other similar approaches prove the robustness of the proposed approach in terms of semantic contribution thanks to the use of the wavelet sub-band and the negative relevance feedback.	0.6875
3338	038239BC9A83C64738B8266E4894005815DFD408	Dans le cadre d’une discussion sur le phénomène du Pétrarquisme, en tant que procédé d’imitatio à l’intérieur des différents genres littéraires, on étudie les modalités de transmission des schémas et des images pétrarquistes, en comparant les sonnets préliminaires (I et II) des Erreurs amoureuses de Pontus de Tyard (1549), analysés en parallèle avec Voi ch’ascoltate in rime sparse il suono et avec le premier sonnet des Amours de Ronsard.	In the context of a discussion on Petrarchism as a process of imitatio within different literary genres, we study the modalities of transmission of petrarchist schemes and images by comparing the preliminary sonnets (I and II) of Pontus de Tyard’s 1549 Erreurs amoureuses, which are analysed in parallel with Voi ch’ascoltate in rime sparse il suono and with Ronsard’s Amours first sonnet.	0.51025390625
